Date,Open,High,Low,Close,Adj Close,Volume
2018-12-13,486.000000,491.024994,482.075012,489.250000,472.395569,112224
2018-12-14,480.000000,484.100006,475.500000,480.174988,463.633148,192350
2018-12-17,484.000000,486.500000,476.799988,485.274994,468.557495,111706
2018-12-18,485.274994,494.375000,480.149994,492.700012,475.726685,447310
2018-12-19,491.500000,491.500000,477.500000,479.075012,462.571075,174892
2018-12-20,477.399994,482.750000,473.500000,480.524994,463.971130,92616
2018-12-21,480.000000,497.450012,473.450012,478.875000,462.377960,381874
2018-12-24,477.500000,477.500000,468.049988,469.250000,453.084534,108018
2018-12-26,470.500000,473.725006,465.725006,471.274994,455.039795,86318
2018-12-27,474.799988,479.600006,472.000000,473.950012,457.622650,79092
2018-12-28,474.000000,480.000000,474.000000,478.274994,461.798645,70550
2018-12-31,480.625000,482.625000,477.750000,481.274994,464.695282,37922
2019-01-01,482.500000,482.500000,478.500000,481.000000,464.429749,28080
2019-01-02,475.500000,480.950012,470.774994,472.924988,456.632904,148086
2019-01-03,474.100006,479.975006,472.649994,473.975006,457.646790,87670
2019-01-04,475.000000,475.200012,462.500000,466.649994,450.574097,159780
2019-01-07,470.000000,474.899994,468.024994,469.850006,453.663849,69276
2019-01-08,470.500000,473.924988,466.700012,472.549988,456.270844,80556
2019-01-09,475.000000,475.000000,467.000000,470.049988,453.856964,96018
2019-01-10,470.325012,470.325012,466.149994,467.924988,451.805145,49846
2019-01-11,469.000000,470.825012,460.075012,470.250000,454.050079,131136
2019-01-14,471.000000,471.450012,464.149994,468.774994,452.625916,72648
2019-01-15,466.750000,477.500000,464.700012,473.524994,457.212280,140994
2019-01-16,469.575012,477.475006,467.799988,469.075012,452.915588,94170
2019-01-17,469.125000,478.649994,466.500000,477.399994,460.953766,132198
2019-01-18,476.500000,484.000000,473.174988,482.250000,465.636688,127098
2019-01-21,482.500000,490.000000,480.000000,481.299988,464.719421,100932
2019-01-22,481.299988,481.700012,469.000000,470.799988,454.581116,91548
2019-01-23,472.875000,474.600006,469.399994,472.450012,456.174316,64564
2019-01-24,474.500000,476.774994,470.000000,473.600006,457.284698,53806
2019-01-25,477.799988,489.750000,473.950012,485.625000,468.895416,123194
2019-01-28,487.399994,489.500000,481.950012,487.975006,471.164459,84916
2019-01-29,488.049988,497.500000,481.000000,494.049988,477.030182,140420
2019-01-30,507.500000,517.375000,501.274994,508.549988,491.030670,367662
2019-01-31,510.000000,512.500000,494.649994,502.600006,485.285645,186178
2019-02-01,502.500000,525.174988,502.500000,522.000000,504.017303,247376
2019-02-04,521.974976,529.000000,515.625000,519.674988,501.772369,188948
2019-02-05,523.950012,527.575012,520.075012,522.700012,504.693207,85882
2019-02-06,524.500000,532.500000,524.500000,526.900024,508.748566,109088
2019-02-07,527.500000,538.724976,526.750000,530.525024,512.248596,144936
2019-02-08,532.799988,537.799988,530.025024,532.950012,514.590088,73686
2019-02-11,535.025024,540.525024,531.500000,538.025024,519.490295,84438
2019-02-12,539.000000,539.000000,526.424988,529.674988,511.427856,32830
2019-02-14,533.974976,534.875000,528.849976,530.650024,512.369385,63350
2019-02-15,530.000000,533.049988,520.799988,528.924988,510.703796,58652
2019-02-18,532.000000,532.000000,516.775024,523.625000,505.586395,64208
2019-02-19,522.500000,525.625000,518.000000,519.650024,501.748260,33514
2019-02-20,515.000000,530.224976,513.025024,527.924988,509.738190,36358
2019-02-21,528.000000,530.500000,521.450012,526.750000,508.603699,63096
2019-02-22,526.750000,535.000000,520.950012,531.575012,513.262451,68058
2019-02-25,535.000000,543.500000,531.700012,541.650024,522.990417,63086
2019-02-26,541.500000,548.049988,527.424988,529.400024,511.162445,122372
2019-02-27,529.450012,531.250000,519.299988,530.150024,511.886597,96726
2019-02-28,536.000000,536.000000,524.000000,526.599976,508.458801,62096
2019-03-01,527.775024,530.750000,523.224976,526.400024,508.265747,74470
2019-03-05,527.000000,529.724976,522.799988,526.599976,508.458801,46068
2019-03-06,530.025024,531.750000,519.150024,521.799988,503.824219,77172
2019-03-07,526.500000,526.500000,516.000000,517.299988,499.479218,72758
2019-03-08,522.500000,522.500000,502.500000,504.225006,486.854675,126380
2019-03-11,504.475006,510.350006,500.725006,502.350006,485.044281,129370
2019-03-12,502.549988,509.375000,502.500000,506.250000,488.809937,110622
2019-03-13,508.799988,521.000000,507.100006,514.099976,496.389465,347624
2019-03-14,516.750000,520.250000,502.325012,503.274994,485.937408,120154
