Date,Open,High,Low,Close,Adj Close,Volume
2018-12-13,309.000000,312.700012,301.350006,302.700012,299.981934,337159
2018-12-14,304.000000,332.899994,304.000000,318.799988,315.937317,1196004
2018-12-17,320.000000,323.049988,313.000000,314.649994,311.824615,665472
2018-12-18,314.700012,320.000000,312.000000,317.149994,314.302185,432070
2018-12-19,321.799988,323.500000,318.000000,322.250000,319.356384,230865
2018-12-20,316.000000,321.200012,314.250000,316.149994,313.311157,262983
2018-12-21,319.899994,324.600006,305.549988,307.500000,304.738831,613889
2018-12-24,307.899994,313.500000,304.399994,309.000000,306.225342,312636
2018-12-26,310.950012,323.950012,303.000000,321.200012,318.315796,498220
2018-12-27,322.899994,326.149994,314.000000,316.350006,313.509369,546310
2018-12-28,316.549988,321.000000,314.350006,316.200012,313.360687,357868
2018-12-31,319.799988,321.000000,312.000000,312.899994,310.090332,181456
2019-01-01,316.799988,322.000000,313.549988,319.549988,316.680603,13410060
2019-01-02,316.000000,320.750000,309.200012,312.799988,309.991211,387315
2019-01-03,312.000000,315.450012,308.149994,313.149994,310.338074,319643
2019-01-04,313.000000,324.399994,313.000000,322.600006,319.703217,483158
2019-01-07,322.700012,327.600006,322.350006,324.450012,321.536621,419178
2019-01-08,325.399994,331.500000,323.200012,328.850006,325.897125,240349
2019-01-09,330.500000,340.000000,327.450012,335.149994,332.140503,365698
2019-01-10,335.200012,338.250000,332.600006,337.250000,334.221680,117158
2019-01-11,337.250000,338.850006,329.500000,334.049988,331.050415,268884
2019-01-14,334.049988,334.100006,317.950012,331.899994,328.919708,146405
2019-01-15,330.000000,338.799988,326.450012,337.649994,334.618073,259228
2019-01-16,337.500000,345.000000,331.250000,333.350006,330.356689,380779
2019-01-17,334.000000,338.100006,330.299988,332.299988,329.316132,169537
2019-01-18,331.450012,332.350006,305.100006,310.950012,308.157867,740387
2019-01-21,317.700012,317.700012,306.299988,310.450012,307.662323,365341
2019-01-22,312.700012,312.700012,302.000000,304.250000,301.518005,272259
2019-01-23,307.000000,307.500000,303.000000,304.049988,301.319763,173923
2019-01-24,304.250000,307.950012,294.799988,301.600006,298.891785,352833
2019-01-25,304.000000,311.500000,302.000000,307.049988,304.292847,301014
2019-01-28,308.899994,308.899994,294.950012,304.899994,302.162170,187786
2019-01-29,309.000000,309.700012,301.649994,307.100006,304.342407,138429
2019-01-30,309.899994,312.649994,300.000000,303.350006,300.626099,172107
2019-01-31,305.000000,310.549988,303.850006,307.149994,304.391968,248458
2019-02-01,305.950012,320.450012,305.250000,311.299988,308.504700,464428
2019-02-04,311.000000,311.049988,302.250000,306.600006,303.846893,174683
2019-02-05,295.500000,310.600006,293.299988,307.850006,305.085663,804950
2019-02-06,308.000000,309.899994,301.149994,308.299988,305.531616,262537
2019-02-07,308.299988,314.000000,305.200012,310.950012,308.157867,190944
2019-02-08,310.899994,314.399994,306.200012,313.600006,310.784027,155539
2019-02-11,316.899994,316.899994,311.299988,313.049988,310.238953,116890
2019-02-12,312.000000,315.299988,310.000000,311.500000,308.702911,91185
2019-02-14,310.000000,310.000000,296.850006,301.049988,298.346710,249933
2019-02-15,301.850006,305.600006,297.850006,304.350006,301.617126,173850
2019-02-18,305.200012,309.000000,300.200012,302.500000,299.783722,99276
2019-02-19,301.200012,313.200012,301.049988,304.250000,301.518005,265290
2019-02-20,305.000000,310.799988,305.000000,309.549988,306.770416,159600
2019-02-21,307.000000,311.000000,302.950012,310.200012,307.414581,184750
2019-02-22,309.700012,316.200012,308.049988,313.000000,310.189423,155905
2019-02-25,313.000000,319.899994,312.049988,318.049988,315.194061,151090
2019-02-26,318.000000,320.200012,301.000000,315.350006,312.518341,182664
2019-02-27,320.950012,325.000000,314.649994,319.950012,317.077026,205806
2019-02-28,324.149994,326.850006,316.049988,317.950012,315.095001,209054
2019-03-01,320.500000,320.500000,302.600006,307.049988,304.292847,1154411
2019-03-05,308.000000,309.500000,304.000000,308.049988,305.283875,1713983
2019-03-06,313.799988,313.799988,307.850006,309.350006,306.572235,283691
2019-03-07,309.500000,312.299988,307.750000,308.750000,305.977600,353869
2019-03-08,309.500000,312.350006,307.600006,308.750000,305.977600,314596
2019-03-11,309.000000,336.600006,308.000000,333.700012,330.703583,586241
2019-03-12,333.000000,354.000000,329.100006,350.799988,347.649994,1695008
2019-03-13,349.000000,356.399994,335.399994,337.350006,334.320770,668848
2019-03-14,338.450012,346.000000,334.950012,342.850006,339.771393,339695
2019-03-15,344.450012,344.450012,331.500000,337.000000,333.973907,399373
2019-03-18,337.049988,343.500000,329.350006,330.649994,327.680939,259639
2019-03-19,332.899994,339.000000,332.899994,336.649994,333.627075,243323
2019-03-20,336.649994,339.350006,332.100006,333.750000,330.753082,182054
2019-03-22,336.000000,347.200012,329.500000,331.149994,328.176422,415201
2019-03-25,332.049988,334.799988,323.500000,327.200012,324.261932,196182
2019-03-26,328.000000,331.100006,326.500000,328.200012,325.252960,229366
2019-03-27,330.000000,333.149994,321.049988,323.299988,320.396942,206898
2019-03-28,323.000000,333.149994,318.250000,330.450012,327.482758,175837
2019-04-01,332.000000,344.899994,332.000000,340.250000,337.194733,366390
2019-04-02,342.000000,360.000000,342.000000,357.549988,354.339386,645133
2019-04-03,356.399994,363.149994,347.850006,349.899994,346.758057,1263149
2019-04-04,353.000000,359.200012,352.600006,356.600006,353.397949,298566
2019-04-05,357.299988,359.500000,353.899994,356.600006,353.397949,127207
2019-04-08,359.899994,363.950012,352.049988,354.299988,351.118561,1065819
2019-04-09,358.600006,361.149994,341.600006,351.600006,348.442841,337746
2019-04-10,351.000000,354.350006,336.299988,340.049988,336.996521,165056
2019-04-11,341.000000,351.000000,337.299988,347.500000,344.379639,1797410
2019-04-12,346.000000,350.399994,339.100006,341.549988,338.483032,299377
2019-04-15,346.450012,348.500000,334.649994,347.450012,344.330109,338301
2019-04-16,347.000000,351.000000,340.600006,348.649994,345.519318,1286457
2019-04-18,350.950012,350.950012,333.000000,346.750000,343.636353,647188
2019-04-22,344.799988,357.950012,336.700012,349.850006,346.708557,627911
2019-04-23,325.100006,325.100006,314.549988,316.200012,313.360687,474459
2019-04-24,318.399994,326.250000,315.750000,324.500000,321.586182,297612
2019-04-25,322.000000,331.750000,321.250000,327.950012,325.005188,195639
2019-04-26,329.049988,335.549988,322.500000,324.600006,321.685272,214471
2019-04-30,324.000000,326.549988,314.250000,320.200012,317.324768,203047
2019-05-02,321.899994,329.399994,321.899994,324.700012,321.784393,219212
2019-05-03,324.700012,334.899994,324.399994,331.100006,328.126923,309213
2019-05-06,331.700012,336.000000,326.600006,333.399994,330.406250,472273
2019-05-07,340.000000,340.399994,321.000000,324.350006,321.437500,572480
2019-05-08,324.500000,327.049988,320.299988,323.750000,320.842896,153757
2019-05-09,322.500000,326.000000,312.950012,315.700012,312.865204,224329
