Date,Open,High,Low,Close,Adj Close,Volume
2018-12-13,1254.900024,1270.000000,1230.000000,1262.099976,1260.303345,316360
2018-12-14,1262.000000,1270.949951,1248.000000,1255.250000,1253.463135,179442
2018-12-17,1259.000000,1265.949951,1209.300049,1223.900024,1222.157837,400751
2018-12-18,1214.800049,1240.000000,1214.150024,1237.099976,1235.338989,146105
2018-12-19,1230.900024,1244.750000,1223.500000,1228.050049,1226.301880,221810
2018-12-20,1229.000000,1239.500000,1216.699951,1236.000000,1234.240479,136383
2018-12-21,1237.150024,1246.050049,1222.800049,1227.400024,1225.652832,249311
2018-12-24,1234.900024,1242.250000,1222.349976,1237.650024,1235.888184,94458
2018-12-26,1231.900024,1253.349976,1211.000000,1249.650024,1247.871094,110361
2018-12-27,1260.500000,1263.000000,1235.599976,1239.349976,1237.585815,147835
2018-12-28,1241.199951,1252.449951,1236.750000,1244.650024,1242.878174,92996
2018-12-31,1242.000000,1259.849976,1235.000000,1254.750000,1252.963867,90476
2019-01-01,1251.150024,1256.300049,1242.849976,1251.349976,1249.568604,58225
2019-01-02,1245.500000,1248.300049,1228.099976,1240.900024,1239.133545,241079
2019-01-03,1245.900024,1251.199951,1229.750000,1237.349976,1235.588501,68986
2019-01-04,1234.599976,1250.000000,1230.150024,1246.699951,1244.925171,132937
2019-01-07,1251.900024,1253.199951,1242.000000,1247.550049,1245.774170,94792
2019-01-08,1248.900024,1248.900024,1228.349976,1232.250000,1230.495972,102296
2019-01-09,1243.500000,1244.199951,1229.449951,1238.900024,1237.136475,116256
2019-01-10,1235.000000,1240.300049,1216.500000,1221.349976,1219.611328,130207
2019-01-11,1228.000000,1229.000000,1215.000000,1221.250000,1219.511597,254955
2019-01-14,1224.000000,1224.000000,1204.599976,1210.449951,1208.726807,5098920
2019-01-15,1210.449951,1219.000000,1210.449951,1212.150024,1210.424561,77146
2019-01-16,1216.050049,1216.550049,1198.650024,1205.099976,1203.384399,262527
2019-01-17,1208.900024,1225.000000,1201.099976,1220.099976,1218.363159,335899
2019-01-18,1222.199951,1241.099976,1217.000000,1237.349976,1235.588501,85565
2019-01-21,1241.000000,1276.000000,1224.050049,1267.300049,1265.496094,613577
2019-01-22,1281.000000,1307.300049,1275.000000,1291.599976,1289.761353,368763
2019-01-23,1295.000000,1298.949951,1270.000000,1276.199951,1274.383301,160324
2019-01-24,1271.000000,1274.849976,1261.000000,1267.949951,1266.145020,164234
2019-01-25,1267.099976,1287.949951,1260.000000,1265.150024,1263.348999,110384
2019-01-28,1265.650024,1284.000000,1256.000000,1261.150024,1259.354736,227184
2019-01-29,1261.500000,1273.000000,1246.000000,1250.949951,1249.169189,95517
2019-01-30,1255.000000,1256.000000,1217.000000,1221.500000,1219.761230,139274
2019-01-31,1224.000000,1259.000000,1213.000000,1253.250000,1251.465942,93503
2019-02-01,1258.250000,1270.500000,1241.000000,1258.099976,1256.309082,161933
2019-02-04,1258.000000,1275.000000,1242.750000,1272.800049,1270.988281,56855
2019-02-05,1275.000000,1286.849976,1269.000000,1279.099976,1277.279175,92877
2019-02-06,1286.000000,1288.000000,1275.699951,1279.050049,1277.229370,87958
2019-02-07,1279.050049,1292.449951,1276.150024,1283.349976,1281.523193,124298
2019-02-08,1283.900024,1308.000000,1277.550049,1295.550049,1293.705811,115215
2019-02-11,1300.000000,1314.000000,1295.000000,1304.699951,1302.842651,152947
2019-02-12,1303.949951,1311.000000,1295.250000,1298.599976,1296.751343,96287
2019-02-14,1298.099976,1303.099976,1272.750000,1288.349976,1286.515991,27419
2019-02-15,1289.949951,1289.949951,1270.449951,1283.750000,1281.922607,71699
2019-02-18,1282.699951,1288.000000,1273.050049,1278.150024,1276.330566,104317
2019-02-19,1277.949951,1287.400024,1272.050049,1278.050049,1276.230713,22956
