Date,Open,High,Low,Close,Adj Close,Volume
2018-12-13,2020.000000,2028.400024,1975.000000,1983.650024,1915.295410,157492
2018-12-14,1995.000000,1995.000000,1975.650024,1989.250000,1920.702393,76627
2018-12-17,1990.150024,2003.000000,1985.500000,1993.250000,1924.564575,62958
2018-12-18,1999.500000,2001.949951,1975.099976,1987.699951,1919.205811,76444
2018-12-19,1985.000000,1985.000000,1960.000000,1967.199951,1899.412109,123115
2018-12-20,1965.000000,1975.449951,1947.000000,1956.349976,1888.936035,143401
2018-12-21,1949.900024,1950.000000,1890.000000,1897.250000,1831.872559,167447
2018-12-24,1901.000000,1938.000000,1901.000000,1915.550049,1849.541992,132496
2018-12-26,1916.000000,1917.949951,1872.000000,1889.500000,1824.389771,111886
2018-12-27,1909.900024,1940.099976,1892.349976,1909.449951,1843.652100,146915
2018-12-28,1909.449951,1921.000000,1893.750000,1895.800049,1830.472656,178358
2018-12-31,1901.000000,1910.150024,1887.000000,1893.550049,1828.300171,155314
2019-01-01,1905.000000,1909.000000,1885.099976,1902.349976,1836.796875,144685
2019-01-02,1907.900024,1933.000000,1900.550049,1923.150024,1856.880005,145042
2019-01-03,1913.500000,1944.000000,1891.699951,1896.449951,1831.099976,155018
2019-01-04,1901.000000,1901.050049,1841.500000,1873.949951,1809.375366,320877
2019-01-07,1891.099976,1909.000000,1880.250000,1896.650024,1831.293213,98867
2019-01-08,1902.000000,1908.000000,1884.000000,1893.050049,1827.817261,84481
2019-01-09,1915.000000,1919.000000,1869.050049,1887.800049,1822.748291,156721
2019-01-10,1904.000000,1906.800049,1874.099976,1888.150024,1823.086182,157549
2019-01-11,1875.000000,1876.050049,1836.099976,1841.949951,1778.478149,530631
2019-01-14,1854.699951,1854.849976,1810.500000,1814.400024,1751.877563,170020
2019-01-15,1813.550049,1868.000000,1809.550049,1864.199951,1799.961304,180669
2019-01-16,1869.949951,1874.800049,1848.550049,1870.099976,1805.658081,105630
2019-01-17,1871.000000,1899.000000,1871.000000,1895.099976,1829.796753,138166
2019-01-18,1887.000000,1904.449951,1877.300049,1900.400024,1834.914063,75507
2019-01-21,1900.400024,1931.300049,1896.550049,1905.800049,1840.128052,145868
2019-01-22,1908.000000,1918.199951,1890.699951,1900.349976,1834.865723,85612
2019-01-23,1900.000000,1907.699951,1874.000000,1879.750000,1814.975586,64588
2019-01-24,1882.000000,1904.500000,1876.000000,1901.750000,1836.217529,83595
2019-01-25,1904.400024,1933.449951,1900.750000,1919.050049,1852.921265,97696
2019-01-28,1931.699951,1958.000000,1929.550049,1951.949951,1884.687622,146761
2019-01-29,1956.000000,1989.800049,1937.300049,1983.150024,1914.812500,126943
2019-01-30,1983.150024,1983.949951,1955.099976,1977.849976,1909.695190,102628
2019-01-31,1988.000000,2019.500000,1985.050049,2014.599976,1945.178711,145616
2019-02-01,2005.000000,2035.000000,1998.300049,2030.750000,1960.772217,112449
2019-02-04,2030.000000,2051.000000,2018.300049,2047.150024,1976.607178,82381
2019-02-05,2049.000000,2054.750000,2028.050049,2044.349976,1973.903564,71284
2019-02-06,2052.000000,2086.000000,2040.400024,2077.850098,2006.249390,355138
2019-02-07,2079.399902,2097.800049,2069.500000,2079.899902,2008.228516,94880
2019-02-08,2078.000000,2088.250000,2054.000000,2062.750000,1991.669556,856235
2019-02-11,2062.000000,2093.449951,2051.050049,2065.550049,1994.373291,70084
2019-02-12,2070.000000,2077.000000,2020.349976,2050.649902,1979.986572,88124
2019-02-14,2064.000000,2075.000000,2033.150024,2044.650024,1974.193237,40054
2019-02-15,2045.000000,2052.000000,2013.000000,2030.900024,1960.917114,69676
2019-02-18,2035.000000,2044.099976,1965.599976,1971.750000,1903.805420,103574
2019-02-19,1971.750000,1971.750000,1895.000000,1904.849976,1839.210693,173030
