Date,Open,High,Low,Close,Adj Close,Volume
2018-12-13,532.500000,533.049988,520.000000,527.750000,523.502808,97474
2018-12-14,528.000000,533.250000,517.099976,521.400024,517.203979,92381
2018-12-17,522.000000,529.000000,521.549988,524.599976,520.378174,42007
2018-12-18,526.799988,527.150024,520.450012,523.099976,518.890198,79459
2018-12-19,523.750000,528.549988,523.000000,524.849976,520.626160,46161
2018-12-20,524.049988,526.349976,516.299988,519.849976,515.666382,138145
2018-12-21,521.000000,523.950012,515.150024,516.799988,512.640930,70435
2018-12-24,521.000000,521.000000,513.599976,517.849976,513.682495,39919
2018-12-26,518.299988,518.299988,507.750000,513.900024,509.764313,308629
2018-12-27,516.250000,521.200012,514.000000,517.950012,513.781677,59409
2018-12-28,519.000000,525.000000,518.200012,522.000000,517.799072,80061
2018-12-31,523.000000,525.650024,517.799988,520.000000,515.815186,56024
2019-01-01,521.000000,523.750000,518.900024,523.000000,518.791077,51620
2019-01-02,524.000000,524.000000,513.650024,515.650024,511.500214,45277
2019-01-03,513.200012,520.000000,511.899994,512.900024,508.772369,59246
2019-01-04,512.000000,515.299988,508.250000,513.400024,509.268341,38568
2019-01-07,515.000000,517.599976,511.000000,513.650024,509.516327,37635
2019-01-08,515.000000,516.150024,511.850006,513.349976,509.218689,35730
2019-01-09,516.000000,516.849976,507.899994,510.799988,506.689209,86756
2019-01-10,509.899994,514.599976,509.899994,513.549988,509.417084,32385
2019-01-11,512.450012,519.150024,509.500000,511.049988,506.937225,67248
2019-01-14,514.950012,514.950012,506.000000,512.250000,508.127563,53285
2019-01-15,513.099976,516.200012,509.799988,514.750000,510.607452,93322
2019-01-16,517.000000,517.000000,509.750000,512.200012,508.077972,56591
2019-01-17,516.799988,516.799988,506.549988,509.750000,505.647675,52596
2019-01-18,512.500000,512.900024,507.500000,509.700012,505.598114,115493
2019-01-21,514.000000,514.000000,509.450012,510.799988,506.689209,136907
2019-01-22,510.399994,511.649994,503.149994,506.950012,502.870239,93714
2019-01-23,508.500000,512.099976,507.000000,509.600006,505.498901,36057
2019-01-24,510.000000,510.750000,496.250000,500.649994,496.620911,147275
2019-01-25,503.899994,510.000000,501.850006,506.899994,502.820618,133916
2019-01-28,510.000000,510.000000,489.399994,491.950012,487.990936,152879
2019-01-29,490.000000,508.450012,483.750000,504.450012,500.390350,98614
2019-01-30,504.950012,506.750000,498.000000,505.799988,501.729462,49778
2019-01-31,505.799988,519.549988,504.799988,516.250000,512.095398,67888
2019-02-01,519.000000,522.349976,512.700012,520.549988,516.360779,167086
2019-02-04,522.000000,522.000000,506.649994,508.700012,504.606140,57436
2019-02-05,508.899994,514.000000,501.250000,508.850006,504.754944,155799
2019-02-06,510.000000,543.000000,504.399994,527.950012,523.701233,350248
2019-02-07,536.000000,546.000000,528.000000,533.849976,529.553711,360017
2019-02-08,537.950012,543.599976,531.299988,535.049988,530.744080,137099
2019-02-11,538.000000,545.000000,536.000000,543.500000,539.126099,117122
2019-02-12,540.000000,545.099976,535.849976,542.200012,537.836548,67755
2019-02-14,545.000000,555.049988,538.349976,542.799988,538.431702,161926
2019-02-15,540.450012,551.000000,528.200012,540.400024,536.051025,94165
2019-02-18,541.349976,544.299988,532.500000,541.349976,536.993347,53786
2019-02-19,550.000000,550.000000,536.400024,539.200012,534.860718,68072
2019-02-20,539.200012,542.500000,538.900024,541.049988,536.695801,24467
2019-02-21,543.000000,547.750000,541.000000,543.099976,538.729248,465753
2019-02-22,541.049988,545.000000,539.099976,541.750000,537.390137,39048
2019-02-25,542.549988,550.950012,541.450012,549.049988,544.631409,90916
2019-02-26,548.950012,553.299988,538.400024,550.349976,545.920898,218286
2019-02-27,550.000000,555.299988,545.000000,550.950012,546.516113,64535
2019-02-28,552.000000,557.950012,545.700012,554.849976,550.384705,57169
2019-03-01,557.000000,557.000000,547.599976,551.650024,547.210510,50982
2019-03-05,552.000000,552.000000,546.750000,548.549988,544.135437,73547
2019-03-06,551.400024,551.400024,542.750000,547.599976,543.193054,68049
